Classification,State,Country_Area,Posted_Citations,Project_Area,Product_Type,Fiscal_Year
Terminated,CA,United States,Voluntary: Firm initiated,Foodstirs Modern Baking;  Organic Minute Mug Cake Mix Celebration Confetti - 4 - 2.54 oz. (72g) Pouches per carton -Carton  Net Wt. 10.16 oz. (288g)    Carton UPC; 816524 02789  Master case UPC: 816524 020796,Food,2018
Terminated,MN,United States,Voluntary: Firm initiated,"US Foods VEG MIX BROC/RED-ON-PEP STRIP, 2/5#, 8651259",Food,2017
Terminated,MI,United States,Voluntary: Firm initiated,Zingerman's Bakehouse Olive Oil Cake Net wt. 1.25 lb,Food,2012
Terminated,WA,United States,Voluntary: Firm initiated,"Arroz con Leche Frozen Pops, 4.0 fl oz. frozen pop is individually packaged in a sealed plastic bag; 24 pops/case.  Product is labeled in part,  ""***rice, cinnamon, vanilla, cream, milk, skim milk powder, non-gmo cane sugar, less than 0.4% stabilizer (carob bean gum, guar gum, soy lecithin, carrageenan)***Seattle Pops PO Box 31285 Seattle, WA 98103***"".    No UPC code.",Food,2015
Terminated,IN,United States,Voluntary: Firm initiated,"5000108 OATMEAL RAISIN COOKIE DOUGH, 6 poly bags of 30 frozen pucks in a corrugate case, Net Weight: 8.67 kg (19.12 lb)",Food,2025
Terminated,CA,United States,Voluntary: Firm initiated,Samosa Cauli Wrap;   6.7 oz.  UPC: 813377 023097,Food,2019
Terminated,CA,United States,Voluntary: Firm initiated,"Keto Farms Keto Snack Mix - Tomato Pepperjack    Fruit & Cheese Mix with Sprouted Pecans & Walnuts;  Net Wt. 95 g (3.34 oz.    Ingredients: Monterey Jack Cheese with Jalapeno Peppers, (Pasteurized Milk, Jalapeno Peppers, Cheese Culture, Salt, Enzymes), Sprouted Organic Walnuts, Sprouted Transitional Almonds, Grape Tomatoes, MCT Oil, Cold Water Sea Salt.    Contains: Dairy (milk), Tree Nuts    Made in USA:    Distributed by: Keto Farms, Venice, CA 90291",Food,2019
Terminated,CA,United States,Voluntary: Firm initiated,"Oyster Frozen Half Shell;  144 Pc/CS  Processed by:  Dai One Food Co., LTD  #150 Jun-RI, Sanyang-UP  Tongyeong-City  Kyungsangnam-DO.    to:  Khee Trading, Vernon, CA 90058.",Food,2012
Terminated,CO,United States,Voluntary: Firm initiated,"Bobo's Oat Bars, Gluten Free, Lemon Poppyseed, Net Weight 3 oz (85g), packaged in clear plastic, 12 bars per sleeve, also sold as individual units. Manufactured by Simply Delicious, Inc.",Food,2016
Ongoing,CA,United States,Voluntary: Firm initiated,Fresh Take Crave Away Club Supreme Sub Sandwich; 6oz PLASTIC CONTAINER; Best By:	05/09/2025  - 05/19/2025  UPC# 8 06795 61439 8,Food,2025
Terminated,IN,United States,Voluntary: Firm initiated,"Lic's REESE'S OREO, ONE QUART (946 mL), packed in Plastic quart container",Food,2018
Terminated,WA,United States,Voluntary: Firm initiated,PREMIUM SMOKED SALMON  UPC 7 02772 00564 0    Packaged in a 5 lb case 20/4oz vacuum packaged per case. Cardboard type label is folded over and affixed to the top of the package.  Sell by date is marked on the label by the consignee.,Food,2016
Terminated,NC,United States,Voluntary: Firm initiated,"American Pure Whey, Whey Protein Matrix Vanilla flavor, 2 lb. and 5 lb. containers, Manufactured by American Pure Whey, Vanceboro, NC.",Food,2015
Terminated,CA,United States,Voluntary: Firm initiated,"Sweet and Sour Stir Fry packaged under the following brand names and sizes:  Garden Highway Chef Essentials 10.5 oz;  Raley's 10.5 oz Safeway Farms 10.5 oz .    Manufactured by GH Foods CA LLC,  Rancho Cordova, CA.",Food,2012
Terminated,CA,United States,Voluntary: Firm initiated,"Ito-Shoten Seasoned Mushroom 200g/7.06 oz. Product of Japan Distributed by Mitsuwa Corporation Torrance, CA 90501",Food,2024
Terminated,MI,United States,Voluntary: Firm initiated,#380 2 lb Hearty Mac & Beef	2 pounds,Food,2012
Terminated,NY,United States,Voluntary: Firm initiated,"#1 Gluten Free brand White Cake Mix, 5 lb., UPC 6 54367 43505 2.",Food,2012
Terminated,CA,United States,Voluntary: Firm initiated,"JUST White Cake Mix;  NET WT 20 oz. (1 lb 4 oz) 567 g);  UPC 8 54829 00688 6.    Ingredients: Enriched flours, {bleached (wheat flour, niacin, reduced Iron, thiamine mononitrate, riboflavin, folic acid), unbleached (Wheat flour,  malted barley flour, niacin, reduced Iron, thiamine mononitrate, riboflavin, folic acid), Sugar Palm Oil, Contains less than 2% of Baking Powder (sodium acid Pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate), Baking Soda, Citric acid, Coconut Milk Powder (coconut milk, tapioca  syrup), }, Natural Flavors, Oat Bran, Oat Hull Fiber, Salt, Sodium Aliginate, Sorghum Flour, Soy Milk Powder, X.an than Gum.    Contains: Wheat, Soy, Coconut.  Bake 350 degrees 24-26 minutes depending on pan size.  Distributed by Hampton Creek, Inc., San Francisco, CA 94103.",Food,2016
Terminated,IL,United States,Voluntary: Firm initiated,Fire-Roasted Home-Style Green Pepper Strips;:    Sold in 20 lb.  containers. Brand Name: Jon-Lin¿,Food,2018
Ongoing,MD,United States,Voluntary: Firm initiated,"Multigrain Sourdough , 18 oz,  Paper carton (corrugated), CP12, Frozen",Food,2025
Terminated,CA,United States,Voluntary: Firm initiated,"Amy's Gluten Free Vegetable Lasagna, 4.7 oz. 6 boxes per case.      Amy Kitchen, Petaluma, CA",Food,2015
Terminated,CA,United States,Voluntary: Firm initiated,"Tausi Brand Salted Black Beans, 180g (6.34oz), 100 cans/carton This product is in a two piece can with a single seam. This 6.34 oz can is wrapped with a label containing, red, yellow, and black text labeled in part ""Tausi Brand Salted Black Beans***Distributed by: V8 Commercial Co, Inc. San Juan, Metro Manila Produc of the Phillipines***Ingredients: Black Beans, water, Iodized salt, sugar and caramel Net wt. 180g(6.34oz)**BB:___""",Food,2013
Terminated,KY,United States,Voluntary: Firm initiated,"Ze German Chocolate Cake Ice Cream, Manufactured by: Koogee-Queen Anne, LLC, d/b/a The Comfy Cow 2221 Frankfort Ave, Louisville, KY 40206.",Food,2014
Terminated,IN,United States,Voluntary: Firm initiated,"Multiple Brands Mixed Melon:    Customer  Product Description  Pack Weight                 UPC      	   Label Description/Brand 	    	  Kroger 	MIXED SPEARS 1/16Z ,	16 oz., UPC: 826766139606 	Clear Generic Label Distributed by Renaissance Food Group",Food,2018
Terminated,OR,United States,Voluntary: Firm initiated,"RED Kratom CAPSULES, sold under brand names Kraken Kratom, Phytoextractum, and Soul Speciosa.     The capsules are packaged in plastic heat sealed pouches. Each package sold in 28 grams (1 ounce), 56 grams (2 ounces), 112 grams (4 ounces).  The varieties under each brand include:    Kraken Kratom	Red Maeng Da Capsules  Phytoextractum	Red Maeng Da Thai Capsules  Soul Speciosa	        Red Maeng Da Capsules",Food,2018
Terminated,MN,United States,Voluntary: Firm initiated,"Mrs. Gerry's Gourmet Potato Salad, Net Wt. 12 lb. (5.44 kg), UPC 17839-10112.  Keep Refrigerated.  Manufactured by Mrs. Gerry's, Albert Lea, MN  56007.",Food,2018
Terminated,MD,United States,Voluntary: Firm initiated,"Bistro To Go, Chocolate Pudding Delight, Net Wt. 6.5 Oz. Single Serving, Keep refrigerated",Food,2023
Terminated,HI,United States,Voluntary: Firm initiated,"Tiny Isle Original Fudge, 2 oz.; Organic-Raw- Gluten Free;  Ingredients: Cacao powder, coconut oil. agave nectar, carob powder, vanilla, sea salt.  Keep cold.    Tiny Isle  5915 Olohena Road, Unit H  Kapaa, HI 96746",Food,2014
Terminated,NY,United States,Voluntary: Firm initiated,Haiyue Food Nutritional Preserved Vegetable,Food,2023
Terminated,NY,United States,Voluntary: Firm initiated,"Tomme Brebis Fedou, Net Wt. 9.7lb (case)/Net Wt 4.85 lb per unit, Item number 702084",Food,2017
Terminated,NC,United States,Voluntary: Firm initiated,Fresco Fresh Banana Strawberry Yogurt Parfait Net Wt. 6.5 oz. packaged in clear plastic tub.,Food,2015
Terminated,OH,United States,Voluntary: Firm initiated,"Jose Madrid Salsa - Strawberry Mild Salsa   13oz glass jars, 12 jars per case",Food,2021
Terminated,NY,United States,Voluntary: Firm initiated,"Dai Yu, 80g, Hairtail, NET WT: 2.8 oz (80g), Item #D526",Food,2016
Terminated,WI,United States,Voluntary: Firm initiated,"Dairy Fresh Deluxe BLT Pasta Salad, UPC 0 70163 50074 7, 1/5 lb, Product Code .410074. Garden-Fresh Deluxe BLT Pasta Salad, UPC 0 11596 52039 1, 1/5 lb., Product Code 2039.",Food,2013
Terminated,MN,United States,Voluntary: Firm initiated,"Earle of Sandwiches Mild Smoked Jalapeno Sub, Smoked Jalapeno Sausage and Peperjack Cheese on Parmasan Crusted French Bread.  Net Wt. 7oz (198g), UPC 97256 75671, Keep Refrigerated.  Earle of Sandwiches, Willernie, MN  55090",Food,2021
Completed,NJ,United States,Voluntary: Firm initiated,"AUNT JEMIMA(R) MiNi pancakes, MAPLE BLAST, NET WT 3.2 OZ, UPC 001960043563",Food,2017
Terminated,MI,United States,Voluntary: Firm initiated,Mango flavored gelatin mix desert,Food,2014
Terminated,TX,United States,Voluntary: Firm initiated,"Nature's Eats Cashew Crave Mix 8 oz. UPC 8-10087-30330-3, packaged in cello bags 12 packages per case",Food,2023
Terminated,TX,United States,Voluntary: Firm initiated,Buttermilk Pancake Mix # 1 NET WT 5 LBS (2.27kg),Food,2016
Terminated,OH,United States,Voluntary: Firm initiated,"simple truth organic Mixed Vegetables NET WT 10 OZ (283g) KEEP FROZEN INGREDIENTS: ORGANIC CARROTS, ORGANIC CORN ORGANIC PEAS, GREEN BEANS.",Food,2016
Terminated,MI,United States,Voluntary: Firm initiated,"Keebler Animals Crackers; 10 ct., 2.4 oz.",Food,2016
Terminated,KY,United States,Voluntary: Firm initiated,"Carbquik Mug Cakes   Cinnamon Spice, Net Wt. 9 oz  1.5oz mug cake mix packaged in foil pouch  6 servings per pouch, 24 pouches per case",Food,2022
Ongoing,NY,United States,Voluntary: Firm initiated,"AAHU BARAH brand SOFT PLUM; NET WT. 0.5 LB; Import By: AAHU BARAH USA, INC.; Soft Plum Aloo Bukahara 1/2 LB; *May Contain Sulfites As preservatives; UPC 882475049186; packaged in clear plastic bags.",Food,2025
Terminated,NY,United States,Voluntary: Firm initiated,"Aviator Dehydrated Tomato Halves, Net Wt. 4x2.27kg (5lbs)",Food,2023
Terminated,MI,United States,Voluntary: Firm initiated,"Good Herbs, Inc., FLOWER ESSENCE-R PLUS & ASPEN, 4 oz bottle, 550 Oliver Dr Troy, MI 48084 The Quality Herb That Works",Food,2014
Terminated,OR,United States,Voluntary: Firm initiated,"Dairy Queen Chocolate Soft Serve Mix, item no. 04979, 5 gallon container.  UPC 0071203004874",Food,2016
Terminated,CA,United States,Voluntary: Firm initiated,"Apricot Perouk, Net Wt. 10 oz. (283g), UPC 7 80890 28601 1.",Food,2016
Terminated,MA,United States,Voluntary: Firm initiated,"FAIRLIFE LACTOSE FREE WHOLE MILK - 52 FL OZ, UPC:  1162002016",Food,2019
Terminated,TX,United States,Voluntary: Firm initiated,Hill Country Fare Citrus Punch Drink 1 GAL CONT. NET. 3.78L Contains 0% Juice UPC 4122081863,Food,2020
Terminated,OR,United States,Voluntary: Firm initiated,"Columbia River Chinook Salmon -Custom Packed, NW Wild Products, 6.5 oz. metal cans.  No UPC",Food,2016
Terminated,NY,United States,Voluntary: Firm initiated,"OSCAR'S SMOKE HOUSE ""MORE THAN"" CHEDDAR SPREAD, NET WT 7 OZS, keep refrigerated.  Distributed by: Oscar's Smoke House Warrensburg, NY 12885.",Food,2014
Terminated,ID,United States,Voluntary: Firm initiated,"Green Giant Fresh brand, Whole YELLOW Onions packaged in 2 lb. flexible mesh bags, UPC 60580600120-8. Green Giant Fresh brand, Whole YELLOW Onions packaged in 3 lb. flexible mesh bags, UPC 60580600123-9. Green Giant Fresh brand, Whole YELLOW Onions packaged in 5 lb. flexible mesh bags, UPC 60580600170-3.",Food,2021
Terminated,FL,United States,Voluntary: Firm initiated,"Regular Deviled Crabs, 4oz",Food,2023
Terminated,MO,United States,Voluntary: Firm initiated,"iForce Nutrition Xtreme Series, PROTEAN, Lean Protein,  Strawberry Creamsicle, Dietary Supplement, 4 lbs.  Mfg. for Dist by, Tribravus Enterprises, LLC, Vista, CA 92081",Food,2012
Terminated,CA,United States,Voluntary: Firm initiated,"Helados La Tapatia Creamy Fruit Bars;  All Natural Rice Arroz; Net Wt. 3 FL oz;   UPC 6 34242 20008 1;    INGREDIENTS FOR MILK BARS:  ICE CREAM MIX (CREAM, MILK, FRESH CONDENSED  SKIM MILK, SUCROSE, CORN SYRUP, DESSERT SOLIDS  (WHEY, REDUCED LACTOSE, WHEY AND NON FAT  DRIED MILK) AND STABILIZER {GUAR GUM, MONO, AND  DIGLYCERIDES), CALCIUM SORBATE, POLYSORBATE 40,  CELLULOSE GUM AND CARRAGENAN), WATER, RICE,  SUGAR, CINNAMON, AND RAISINS.  PROCESSED IN A FACILITY THAT PROCESSES NUTS.    Mfg by:  Helados La Tapatia, Inc.  Fresno, CA 93772  Plant # 06-02536F",Food,2016
Terminated,CA,United States,Voluntary: Firm initiated,"The Cookies Cottage (Brand) Crispy Taro Cookies (Toasted Vegetarian Yam Biscuits), 180g.    Packaged in 24packets per carton.",Food,2014
Terminated,PA,United States,Voluntary: Firm initiated,"Cajun Style Chicken Meal PLU# 24658700000. Expiration date 8/5/2020.Ingredients: MEAL [CAJUN STYLE BOWTIE PASTA (BOWTIE PASTA (COOKED ENRICHED MACARONI PRODUCT [WATER, SEMOLINA, EGG WHITES, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], SOYBEAN OIL, CONTAINS LESS THAN 2% OF CULTURED DEXTROSE, SALT), ALFREDO SAUCE [MILK (MILK, VITAMIN D3), HEAVY CREAM (CREAM, MILK), WATER, PARMESAN CHEESE (PASTEURIZED PART-SKIM MILK, CHEESE CULTURE, SALT, ENZYMES, POWDERED CELLULOSE [ANTI-CAKING AGENT]), CORNSTARCH, ROMANO CHEESE (PASTEURIZED SHEEP S MILK, CHEESE CULTURES, SALT, ENZYMES, POWDERED CELLULOSE [ANTI-CAKING AGENT]), CONTAINS 2% OR LESS OF ENRICHED WHEAT FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SALT, WHITE PEPPER, GARLIC POWDER, LEMON PEEL], PEPPERS & ONIONS [RED BELL PEPPER, GREEN BELL PEPPER, YELLOW BELL PEPPER, YELLOW ONION, OIL BLEND (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), SALT, BLACK PEPPER], CAJUN SEASONING (GARLIC, SPICES [INCLUDING PAPRIKA, OREGANO, RED PEPPER], SALT, ONION)), GRILLED CHICKEN (CHICKEN BREAST [BONELESS SKINLESS CHICKEN BREAST], WATER, ISOLATED SOY PROTEIN, SALT, SODIUM PHOSPHATES, BLACK PEPPER), PEPPERS & ONIONS [RED BELL PEPPER, GREEN BELL PEPPER, YELLOW BELL PEPPER, YELLOW ONION, OIL BLEND (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), SALT, BLACK PEPPER], PARMESAN CHEESE (PASTEURIZED PART SKIM MILK, CHEESE CULTURES AND/OR RENNET, SALT, ENZYMES, STARCH, POWDERED CELLULOSE TO PREVENT CAKING, NATAMYCIN TO PROTECT FLAVOR), PARSLEY, CAJUN SEASONING (GARLIC, SPICES [INCLUDING PAPRIKA, OREGANO, RED PEPPER], SALT, ONION)]. Onions are cooked.",Food,2020
Terminated,WI,United States,Voluntary: Firm initiated,"Coffee + Non-Dairy Creamer + Sugar Canned Beverage packaged under the following brands and sizes:   1.  Coffee Hound Coffee Co Nitro with Sugar and Non-Dairy Creamer, 12 oz. UPC 7 83970-58494 6.   2. Euphoria Coffee Sweetened Latte, 12 oz. UPC 8 10149-37096 0.   3.  Kahawa 1893 Coffee Inc Safari Latte, 12 oz. UPC 8 50033-95735 8.   4.  Ludwig Coffee Macchiato, 12 oz. UPC 	8 60008-03483 0.",Food,2024
Terminated,IA,United States,Voluntary: Firm initiated,"Chocolate Walnut Fudge, 8oz, packaged in clear, plastic clamshell.",Food,2024
Terminated,KY,United States,Voluntary: Firm initiated,"Bonjour Toast Ice Cream, Manufactured by: Koogee-Queen Anne, LLC, d/b/a The Comfy Cow 2221 Frankfort Ave, Louisville, KY 40206.",Food,2014
Terminated,VT,United States,Voluntary: Firm initiated,"Organic Mr. Goodtime Bunny***NET WT 3.35 LBS (1.4kg)***INGREDIENTS: *Milk, *Dark, AND *WHITE CHOCOLATE (*SUGAR, *MILK POWDER, *COCOA BUTTER, *CHOCOLATE LIQUOR, *COCOA POWDER (PROCESSED WITH ALKALI), *SOYBEAN LECITHIN, *VANILLA EXTRACT, AND *VANILLA POWDER). CONTAINS MILK AND SOYBEAN. MAY CONTAIN TRACES OF PEANUTS, TREE NUTS, AND WHEAT. *ORGANIC.    Product is packaged in a clear plastic cellophane    UPC 769933054510",Food,2021
Terminated,NY,United States,Voluntary: Firm initiated,Betty Buzz Sparkling Grapefruit - Non-alcoholic Beverage & Mixer Container Description:  4 x 9oz Bottles in Pack 24 units per case,Food,2022
Completed,NJ,United States,Voluntary: Firm initiated,"AUNT JEMIMA(R) 14 LOW FAT WAFFLES, NET WT 17.18oz UPC 019600062301",Food,2017
Terminated,NJ,United States,Voluntary: Firm initiated,"Wheat Cake (Maruto ""C"" Cake), 6.3 ounces (180g), individually packaged in gold foil pouches and sold under the Maruto Brand. Sold at retail locations in display cases containing 8 bars per display case.",Food,2014
Terminated,IN,United States,Voluntary: Firm initiated,"Rise n Roll Bakery & Deli, White Powdered Donuts, sold individually and  found in 6 count (436 g) UPC Code 6 26570 61744 0  or 12 count (861.83 g) UPC Code 6 26570 617457,    variety donut box identifying all donut varieties:  White Powdered Donut : Enriched wheat flour, soybean oil, dextrose, salt, leaving, soy flour, dry whey, mono and diglycerides with BHT, sodium stearoyl, latylate, guar gum wheat starch, ascorbic acid, corn oil, beta carotene, citric acid, silicon dioxide, alpha tocopherols, tricalcium phosphate, soy shortening (palm oil, soybean oil, vitamin E)   COATING:  Dextrose, cornstarch, partially hydrogenated vegetable oil, titanium dioxide, rice flour, hydrogenated cottonseed oil, artificial flavor, silicon dioxide.    Contains wheat, soy and milk",Food,2014
Terminated,CO,United States,Voluntary: Firm initiated,"Natural Grocers Organic Extra Virgin Coconut Oil, packaged in glass jars with metal lids and a plastic shrink seal, 17.5 oz. (518 mL), UPC# 849327-000368, Vitamin Cottage Natural Foods Markets (dba Natural Grocers) Lakewood, CO 80228. 12 units (jars)/case in cardboard box.",Food,2020
Terminated,OH,United States,Voluntary: Firm initiated,"Pistachio & Honey Ice Cream Bucket, 319, Jeni's Splendid Ice Creams, LLC, 3 gallons, plastic bucket, individually packed, frozen.    Pistachio & Honey Ice Cream Indie Case, Jeni's Splendid Ice Creams, LLC, 6oz, plastic container, 18 containers per case, frozen.    Pistachio & Honey Ice Cream Indie, Jeni's Splendid Ice Creams, LLC, 6oz, plastic container, individually packed, frozen.    Pistachio & Honey Ice Cream Half Gallon Case, Jeni's Splendid Ice Creams, LLC, half gallon, plastic container, 4 half gallons per case, frozen.    Pistachio & Honey Ice Cream Half Gallon, Jeni's Splendid Ice Creams, LLC, half gallon, plastic container, individually packed, frozen.    Pistachio & Honey Ice Cream Pint Case, 209, Jeni's Splendid Ice Creams, LLC, pint size, plastic container, 8 pints per case, frozen.    Pistachio & Honey Ice Cream Pint, Jeni's Splendid Ice Creams, LLC, pint size, plastic container, individually packed, frozen.",Food,2015
